stop_words_removed_qns,tag1
give 0indexed integer array num length n integer k return number pair j that0 j n 1 andnumsi numsj divisible k Example 1input num 12345 k 2output 7explanation the 7 pair index correspond product divisible 2 are0 1 0 3 1 2 1 3 1 4 2 3 3 4their product 2 4 6 8 10 12 20 respectivelyother pair 0 2 2 4 product 3 15 respectively divisible 2 example 2input num 1234 k 5output 0explanation there exist pair index correspond product divisible 5 Constraints1 numslength 1051 numsi k 105,array
you give string s t in step append character s treturn minimum number step s t anagram otherAn anagram string string contain character different order Example 1input s leetcode t coatsoutput 7explanation in 2 step append letter s leetcode form s leetcodea in 5 step append letter leede t coat form t coatsleedeleetcodeas coatsleede anagram otherWe total 2 5 7 stepsIt show way anagram 7 stepsexample 2input s night t thingOutput 0explanation the give string anagram thus need step Constraints1 slength tlength 2 105s t consist lowercase english letter,string
you give array time timei denote time take ith bus complete tripeach bus multiple trip successively trip start immediately complete current trip also bus operate independently trip bus influence trip busyou give integer totaltrip denote number trip bus total Return minimum time require bus complete totaltrip trip Example 1input time 123 totaltrip 5output 3explanation at time t 1 number trip complete bus 100 the total number trip complete 1 0 0 1 at time t 2 number trip complete bus 210 the total number trip complete 2 1 0 3 at time t 3 number trip complete bus 311 the total number trip complete 3 1 1 5so minimum time need bus complete 5 trip 3example 2input time 2 totaltrip 1Output 2explanationthere bus complete trip t 2so minimum time need complete 1 trip 2 Constraints1 timelength 1051 timei totaltrip 107,array
you give 0indexed 2D integer array tires tiresi fi ri indicate ith tire finish xth successive lap fi rix1 secondsFor example fi 3 ri 2 tire finish 1st lap 3 second 2nd lap 3 2 6 second 3rd lap 3 22 12 second etcyou give integ changetime integer numLapsThe race consist numlap lap start race tire you unlimited supply tire lap change give tire include current tire type wait changeTime secondsReturn minimum time finish race Example 1input tire 2334 changetime 5 numlap 4Output 21explanation Lap 1 Start tire 0 finish lap 2 secondsLap 2 continue tire 0 finish lap 2 3 6 secondslap 3 Change tire new tire 0 5 second finish lap 2 secondsLap 4 continue tire 0 finish lap 2 3 6 secondstotal time 2 6 5 2 6 21 secondsthe minimum time complete race 21 secondsexample 2input tire 1102234 changeTime 6 numlap 5output 25explanation Lap 1 Start tire 1 finish lap 2 secondsLap 2 continue tire 1 finish lap 2 2 4 secondsLap 3 Change tire new tire 1 6 second finish lap 2 secondsLap 4 continue tire 1 finish lap 2 2 4 secondslap 5 Change tire tire 0 6 second finish lap 1 secondtotal time 2 4 6 2 4 6 1 25 secondsthe minimum time complete race 25 second Constraints1 tireslength 105tiresilength 21 fi changetime 1052 ri 1051 numlap 1000,array
you give 0indexed integer array num you give integer key present numsfor unique integer target num count number time target immediately follow occurrence key num in word count number index that0 numslength 2numsi key andnumsi 1 targetreturn target maximum count the test case generate target maximum count unique Example 1input num 11002001100 key 1output 100explanation for target 100 2 occurrence index 1 4 follow occurrence keyNo integer follow occurrence key return 100example 2input num 22223 key 2output 2explanation for target 2 3 occurrence index 1 2 3 follow occurrence keyFor target 3 occurrence index 4 follow occurrence keytarget 2 maximum number occurrence follow occurrence key return 2 constraints2 numslength 10001 numsi 1000The test case generate answer unique,array
you give 0indexed integer array mapping represent mapping rule shuffle decimal system mappingi j mean digit map digit j systemthe map value integer new integer obtain replace occurrence digit integer mappingi 0 9you give integer array num Return array num sort nondecrease order base map value elementsnoteselement map value appear relative order inputThe element num sort base map value replace Example 1input mapping 8940213576 num 99133838output 33838991explanation Map number 991 follows1 mapping9 6 occurrence digit 9 62 mapping1 9 occurrence digit 1 9Therefore map value 991 669338 map 007 7 remove lead zeros38 map 07 7 remove lead zerosSince 338 38 share map value remain relative order 338 come 38thus sort array 33838991example 2input mapping 0123456789 num 789456123output 123456789explanation 789 map 789 456 map 456 123 map 123 thus sort array 123456789 Constraintsmappinglength 100 mappingi 9all value mappingi unique1 numslength 3 1040 numsi 109,array
you give positive integer n represent number nod Directed Acyclic Graph DAG the node number 0 n 1 inclusiveYou give 2d integer array edge edgesi fromi toi denote unidirectional edge fromi toi graphReturn list answer answeri list ancestor ith node sort ascend orderA node u ancestor node v u reach v set edge Example 1input n 8 edgelist 030413242735363746output 0102013012340123explanationthe diagram represent input graph Nodes 0 1 2 ancestor Node 3 ancestor 0 1 Node 4 ancestor 0 2 Node 5 ancestor 0 1 3 Node 6 ancestor 0 1 2 3 4 Node 7 ancestor 0 1 2 3example 2input n 5 edgelist 01020304121314232434output 0010120123explanationthe diagram represent input graph Node 0 ancestor Node 1 ancestor 0 Node 2 ancestor 0 1 Node 3 ancestor 0 1 2 Node 4 ancestor 0 1 2 3 constraints1 n 10000 edgeslength min2000 n n 1 2edgesilength 20 fromi toi n 1fromi toithere duplicate edgesthe graph direct acyclic,graph
a cell r c excel sheet represent string colrow wherecol denote column number c cell it represent alphabetical lettersfor example 1st column denote a 2nd b 3rd C onrow row number r cell the rth row represent integer rYou give string s format col1row1col2row2 col1 represent column c1 row1 represent row r1 col2 represent column c2 row2 represent row r2 r1 r2 c1 c2return list cell x y r1 x r2 c1 y c2 the cell represent string format mention sort nondecrease order column row Example 1input s K1L2Output K1K2L1L2ExplanationThe diagram show cell present listthe red arrow denote order cell presentedexample 2input s A1F1Output a1b1c1d1e1f1explanationthe diagram show cell present listthe red arrow denote order cell present Constraintsslength 5A s0 s3 Z1 s1 s4 9s consist uppercase English letter digit,string
you give integer array num integer k Append k unique positive integer appear num num result total sum minimumReturn sum k integer append num Example 1input num 14251025 k 2output 5explanation the unique positive integer appear num append 2 3the result sum num 1 4 25 10 25 2 3 70 minimumthe sum integer append 2 3 5 return 5example 2input num 56 k 6output 25explanation the unique positive integer appear num append 1 2 3 4 7 8the result sum num 5 6 1 2 3 4 7 8 36 minimum the sum integer append 1 2 3 4 7 8 25 return 25 Constraints1 numslength 1051 numsi 1091 k 108,array
you give array integer num perform follow stepsfind adjacent number num noncoprimeif number find stop processotherwise delete number replace LCM Least Common MultipleRepeat process long find adjacent noncoprime numbersReturn final modify array it show replace adjacent noncoprime number arbitrary order lead resultthe test case generate value final array equal 108two value x y noncoprime GCDx y 1 GCDx y Greatest Common Divisor x y Example 1input num 6432762output 1276explanation 6 4 noncoprime LCM6 4 12 now num 1232762 12 3 noncoprime LCM12 3 12 now num 122762 12 2 noncoprime LCM12 2 12 now num 12762 6 2 noncoprime LCM6 2 6 now num 1276there adjacent noncoprime number numsthus final modify array 1276note way obtain resultant arrayExample 2input num 2211333output 2113explanation 3 3 noncoprime LCM3 3 3 now num 221133 3 3 noncoprime LCM3 3 3 now num 22113 2 2 noncoprime LCM2 2 2 now num 2113there adjacent noncoprime number numsthus final modify array 2113note way obtain resultant array Constraints1 numslength 1051 numsi 105the test case generate value final array equal 108,array
you give 0indexed integer array num integer key k A kdistant index index num exist index j j k numsj keyReturn list kdistant index sort increase order Example 1input num 3491395 key 9 k 1output 123456explanation here nums2 key nums5 key for index 0 0 2 k 0 5 k j 0 j k numsj key thus 0 kdistant index for index 1 1 2 k nums2 key 1 kdistant index for index 2 2 2 k nums2 key 2 kdistant index for index 3 3 2 k nums2 key 3 kdistant index for index 4 4 5 k nums5 key 4 kdistant index for index 5 5 5 k nums5 key 5 kdistant index for index 6 6 5 k nums5 key 6 kdistant indexthu return 123456 sort increase order Example 2input num 22222 key 2 k 2output 01234explanation for index num exist index j j k numsj key index kdistant index hence return 01234 Constraints1 numslength 10001 numsi 1000key integer array nums1 k numslength,array
there n x n 0indexed grid artifact bury you give integer n 0indexed 2D integer array artifact describe position rectangular artifact artifactsi r1i c1i r2i c2i denote ith artifact bury subgrid wherer1i c1i coordinate topleft cell ith artifact andr2i c2i coordinate bottomright cell ith artifactYou excavate cell grid remove mud if cell artifact bury underneath uncover if part artifact uncover extract itgiven 0indexe 2D integer array dig digi ri ci indicate excavate cell ri ci return number artifact extractthe test case generate thatNo artifact overlapeach artifact cover 4 cellsthe entry dig unique Example 1input n 2 artifact 00000111 dig 0001output 1explanation the different color represent different artifact excavate cell label D gridThere 1 artifact extract red artifactthe blue artifact cell 11 remain uncover extract itthu return 1example 2input n 2 artifact 00000111 dig 000111output 2explanation both red blue artifact part uncover label D extract return 2 Constraints1 n 10001 artifactslength diglength minn2 105artifactsilength 4digilength 20 r1i c1i r2i c2i ri ci n 1r1i r2ic1i c2ino artifact overlapthe number cell cover artifact 4the entry dig unique,array
you give 0indexed integer array num represent content pile nums0 topmost element pileIn perform followingIf pile remove topmost element pileif remove element add pile this element new topmost elementyou give integer k denote total number move madereturn maximum value topmost element pile possible exactly k move in case possible obtain nonempty pile k move return 1 example 1input num 522406 k 4Output 5explanationone way end 5 pile 4 move follow step 1 Remove topmost element 5 the pile 22406 Step 2 Remove topmost element 2 the pile 2406 step 3 Remove topmost element 2 the pile 406 step 4 add 5 pile the pile 5406note way end 5 pile it show 5 large answer possible 4 movesexample 2input num 2 k 1output 1explanation in option pop topmost element pilesince possible obtain nonempty pile return 1 Constraints1 numslength 1050 numsi k 109,array
you give integer n denote number node weight direct graph the node number 0 n 1you give 2D integer array edge edgesi fromi toi weighti denote exist direct edge fromi toi weight weightilastly give distinct integer src1 src2 dest denote distinct node graphreturn minimum weight subgraph graph possible reach d src1 src2 set edge subgraph in case subgraph exist return 1A subgraph graph vertex edges subset original graph the weight subgraph sum weight constituent edge Example 1input n 6 edge 022056103145211233234342451 src1 0 src2 1 d 5output 9explanationthe figure represent input graphthe blue edge represent subgraph yield optimal answernote subgraph 103056 yield optimal answer it possible subgraph weight satisfy constraintsexample 2input n 3 edge 011211 src1 0 src2 1 d 2output 1explanationthe figure represent input graphit see exist path node 1 node 2 subgraph satisfy constraint Constraints3 n 1050 edgeslength 105edgesilength 30 fromi toi src1 src2 dest n 1fromi toisrc1 src2 dest pairwise distinct1 weighti 105,graph
you give integer array num consist 2 n integersyou need divide num n pair thateach element belong exactly pairthe element present pair equalreturn true num divide n pair return false Example 1input num 323222output trueexplanation there 6 element num divide 6 2 3 pairsif num divide pair 2 2 3 3 2 2 satisfy conditionsExample 2input num 1234output falseexplanation there way divide num 4 2 2 pair pair satisfy condition Constraintsnumslength 2 n1 n 5001 numsi 500,array
you give 0indexed string text 0indexed string pattern length 2 consist lowercase English lettersYou add pattern0 pattern1 text exactly note character add beginning end textreturn maximum number time pattern occur subsequence modify texta subsequence string derive string delete character change order remain character example 1input text abdcdbc pattern acoutput 4explanationif add pattern0 text1 text2 abadcdbc now number time ac occur subsequence 4some string 4 subsequence ac add character text aabdcdbc abdacdbchowever string abdcadbc abdccdbc abdcdbcc obtainable 3 subsequence ac suboptimalit show possible 4 subsequence ac add characterexample 2input text aabb pattern abOutput 6explanationsome string obtain text 6 subsequence ab aaabb aaabb aabbb Constraints1 textlength 105patternlength 2text pattern consist lowercase english letter,string
you give array num positive integer in operation choose number num reduce exactly half number note choose reduce number future operationsreturn minimum number operation reduce sum num half Example 1input num 51981output 3explanation the initial sum num equal 5 19 8 1 33the follow way reduce sum halfpick number 19 reduce 95pick number 95 reduce 475pick number 8 reduce 4the final array 5 475 4 1 total sum 5 475 4 1 1475 the sum num reduce 33 1475 1825 half initial sum 1825 332 165overall 3 operation return 3it show reduce sum half 3 operationsexample 2input num 3820output 3explanation the initial sum num equal 3 8 20 31the follow way reduce sum halfpick number 20 reduce 10pick number 10 reduce 5pick number 3 reduce 15the final array 15 8 5 total sum 15 8 5 145 the sum num reduce 31 145 165 half initial sum 165 312 165overall 3 operation return 3it show reduce sum half 3 operation Constraints1 numslength 1051 numsi 107,array
you give 0indexed binary string floor represent color tile floorfloori 0 denote ith tile floor color blackOn hand floori 1 denote ith tile floor color whiteyou give numCarpets carpetlen you numcarpets black carpet length carpetlen tile Cover tile give carpet number white tile visible minimum Carpets overlap anotherreturn minimum number white tile visible Example 1input floor 10110101 numcarpet 2 carpetLen 2output 2explanation the figure show way cover tile carpet 2 white tile visibleNo way cover tile carpet leave 2 white tile visibleexample 2input floor 11111 numcarpet 2 carpetlen 3output 0explanation the figure show way cover tile carpet white tile visiblenote carpet able overlap Constraints1 carpetLen floorlength 1000floori 0 11 numcarpets 1000,string
you give 0indexed integer array num an index hill num close nonequal neighbor small numsi Similarly index valley num close nonequal neighbor large numsi Adjacent indice j hill valley numsi numsjNote index hill valley nonequal neighbor leave right indexreturn number hill valley num Example 1input num 241165output 3explanationat index 0 there nonequal neighbor 2 leave index 0 hill valleyAt index 1 the close nonequal neighbor 4 2 1 since 4 2 4 1 index 1 hill at index 2 the close nonequal neighbor 1 4 6 since 1 4 1 6 index 2 valleyAt index 3 the close nonequal neighbor 1 4 6 since 1 4 1 6 index 3 valley note valley index 2at index 4 the close nonequal neighbor 6 1 5 since 6 1 6 5 index 4 hillAt index 5 there nonequal neighbor 5 right index 5 hill valley there 3 hill valley return 3example 2input num 665541output 0explanationat index 0 there nonequal neighbor 6 leave index 0 hill valleyAt index 1 there nonequal neighbor 6 leave index 1 hill valleyAt index 2 the close nonequal neighbor 5 6 4 since 5 6 5 4 index 2 hill valleyAt index 3 the close nonequal neighbor 5 6 4 since 5 6 5 4 index 3 hill valleyAt index 4 the close nonequal neighbor 4 5 1 since 4 5 4 1 index 4 hill valleyAt index 5 there nonequal neighbor 1 right index 5 hill valleythere 0 hill valley return 0 constraints3 numslength 1001 numsi 100,array
there n car infinitely long road the car number 0 n 1 leave right car present unique pointyou give 0indexed string direction length n directionsi l R S denote ith car move leave right stay current point respectively each move car speedthe number collision calculate followswhen car move opposite direction collide number collision increase 2when move car collide stationary car number collision increase 1after collision car involve long stay point collide other car change state direction motionreturn total number collision happen road example 1input direction RLRSLLOutput 5explanationthe collision happen road car 0 1 collide since move opposite direction number collision 0 2 2 car 2 3 collide since car 3 stationary number collision 2 1 3 car 3 4 collide since car 3 stationary number collision 3 1 4 car 4 5 collide after car 4 collide car 3 stay point collision hit car 5 the number collision 4 1 5thus total number collision happen road 5 example 2input direction LLRROutput 0explanationno car collide thus total number collision happen road 0 Constraints1 directionslength 105directionsi L R S,string
Alice Bob opponent archery competition the competition set follow rulesAlice shoot numarrow arrow Bob shoot numArrows arrowsthe point calculate followsThe target integer scoring section range 0 11 inclusivefor section target score k 0 11 Alice Bob shoot ak bk arrow section respectively if ak bk Alice take k point if ak bk Bob take k pointshowever ak bk 0 take k pointsfor example Alice Bob shoot 2 arrow section score 11 Alice take 11 point on hand Alice shoot 0 arrow section score 11 Bob shoot 2 arrow section Bob take 11 pointsyou give integer numArrows integer array alicearrow size 12 represent number arrow Alice shoot scoring section 0 11 now Bob wants maximize total number point obtainreturn array bobarrows represent number arrow Bob shoot scoring section 0 11 the sum value bobarrows equal numarrowsif multiple way Bob earn maximum total point return Example 1input numarrow 9 alicearrow 110100210120output 000011001231explanation the table show competition score Bob earn total point 4 5 8 9 10 11 47it show Bob obtain score high 47 pointsExample 2input numarrow 3 alicearrow 001000000002output 000000001110explanation the table show competition scoredBob earn total point 8 9 10 27it show Bob obtain score high 27 point Constraints1 numarrow 105alicearrowslength bobarrowslength 120 aliceArrowsi bobarrowsi numArrowssumaliceArrowsi numArrows,array
give 0indexed integer array nums1 nums2 return list answer size 2 whereanswer0 list distinct integer nums1 present nums2answer1 list distinct integer nums2 present nums1note integer list return order Example 1input nums1 123 nums2 246output 1346explanationfor nums1 nums11 2 present index 0 nums2 nums10 1 nums12 3 present nums2 therefore answer0 13For nums2 nums20 2 present index 1 nums1 nums21 4 nums22 6 present nums2 therefore answer1 46example 2input nums1 1233 nums2 1122output 3explanationfor nums1 nums12 nums13 present nums2 since nums12 nums13 value include answer0 3every integer nums2 present nums1 therefore answer1 Constraints1 nums1length nums2length 10001000 nums1i nums2i 1000,array
you give 0indexed integer array num the array num beautiful ifnumslength evennumsi numsi 1 2 0note array consider beautifulyou delete number element num when delete element element right delete element shift unit leave fill gap create element leave delete element remain unchangedreturn minimum number element delete num beautiful Example 1input num 11235output 1explanation you delete nums0 nums1 num 1235 beautiful it prove need 1 deletion num beautifulExample 2input num 112233output 2explanation you delete nums0 nums5 num 1223 beautiful it prove need 2 deletion num beautiful Constraints1 numslength 1050 numsi 105,array
give integer array query positive integer intlength return array answer answeri queriesith small positive palindrome length intlength 1 palindrome existsA palindrome number read backwards forward palindrome lead zero example 1input query 1234590 intlength 3output 101111121131141999explanationthe palindrome length 3 are101 111 121 131 141 151 161 171 181 191 202 the 90th palindrome length 3 999example 2input query 246 intlength 4output 111113311551explanationthe palindrome length 4 are1001 1111 1221 1331 1441 1551 Constraints1 querieslength 5 1041 queriesi 1091 intlength 15,array
there n pile coin table each pile consist positive number coin assort denominationsIn choose coin pile remove add walletgiven list pile pilesi list integer denote composition ith pile positive integer k return maximum total value coin wallet choose exactly k coin optimally Example 1input pile 11003789 k 2output 101explanationthe diagram show different way choose k coinsthe maximum total obtain 101example 2input pile 100100100100100100111111700 k 7Output 706explanationthe maximum total obtain choose coin pile Constraintsn pileslength1 n 10001 pilesij 1051 k sumpilesilength 2000,array
you give 0indexed integer array num numsi digit 0 9 inclusivethe triangular sum num value element present num follow process terminatesLet num comprise n element if n 1 end process otherwise create new 0indexed integer array newnums length n 1for index 0 n 1 assign value newNumsi numsi numsi1 10 denote modulo operatorreplace array num newnumsrepeat entire process start step 1return triangular sum num Example 1input num 12345output 8explanationthe diagram depict process obtain triangular sum arrayExample 2input num 5Output 5ExplanationSince element num triangular sum value element Constraints1 numslength 10000 numsi 9,array
you give 0indexed binary string s represent type buildings street wheresi 0 denote ith building office andsi 1 denote ith building restaurantAs city official like select 3 building random inspection however ensure variety consecutive building select building typefor example give s 001101 select 1st 3rd 5th building form 011 allow having consecutive building typereturn number valid way select 3 building Example 1input s 001101output 6explanation the follow set index select valid 024 001101 form 010 034 001101 form 010 124 001101 form 010 134 001101 form 010 245 001101 form 101 345 001101 form 101no selection valid thus 6 total waysExample 2input s 11100output 0explanation it show valid selection constraints3 slength 105si 0 1,string
you give string current correct represent 24hour times24hour time format HHMM HH 00 23 MM 00 59 the early 24hour time 0000 late 2359in operation increase time current 1 5 15 60 minute you perform operation number timesreturn minimum number operation need convert current correct Example 1input current 0230 correct 0435output 3explanationwe convert current correct 3 operation follow add 60 minute current current 0330 add 60 minute current current 0430 Add 5 minute current current 0435it prove possible convert current correct few 3 operationsexample 2input current 1100 correct 1101output 1explanation we add minute current minimum number operation need 1 Constraintscurrent correct format HHMMcurrent correct,string
you give integer array match matchesi winneri loseri indicate player winneri defeat player loseri matchReturn list answer size 2 whereanswer0 list player lose matchesanswer1 list player lose exactly matchThe value list return increase ordernoteyou consider player play matchThe testcase generate match outcome Example 1input match 1323365657454849104109output 12104578explanationplayer 1 2 10 lose matchesplayer 4 5 7 8 lose matchplayer 3 6 9 lose matchesthus answer0 1210 answer1 4578example 2input match 23135464output 1256explanationplayer 1 2 5 6 lose matchesplayer 3 4 lose matchesthus answer0 1256 answer1 Constraints1 matcheslength 105matchesilength 21 winneri loseri 105winneri loseriAll matchesi unique,array
you give 0indexed integer array candy each element array denote pile candy size candiesi you divide pile number sub pile merge pile togetheryou give integer k you allocate pile candy k child child get number candy each child pile candy pile candy unusedreturn maximum number candy child Example 1input candy 586 k 3output 5explanation we divide candies1 2 pile size 5 3 candies2 2 pile size 5 1 we pile candy size 5 5 3 5 1 we allocate 3 pile size 5 3 child it prove child receive 5 candiesExample 2input candy 25 k 11output 0explanation there 11 child 7 candy total impossible ensure child receive candy Thus child get candy answer 0 Constraints1 candieslength 1051 candiesi 1071 k 1012,array
you give 0indexed string expression form num1num2 num1 num2 represent positive integersAdd pair parenthese expression addition parenthese expression valid mathematical expression evaluate small possible value the left parenthesis add leave right parenthesis add right return expression add pair parenthese expression evaluate small possible value if multiple answer yield result return themthe input generate original value expression value expression add pair parenthesis meet requirement fit sign 32bit integer Example 1input expression 24738output 24738explanation the expression evaluate 2 47 38 2 85 170note 24738 invalid right parenthesis right it show 170 small possible valueexample 2input expression 1234output 1234explanation the expression evaluate 1 2 3 4 1 5 4 20example 3input expression 999999output 999999explanation the expression evaluate 999 999 1998 Constraints3 expressionlength 10expression consist digit 1 9 expression start end digitsexpression contain exactly the original value expression value expression add pair parenthesis meet requirement fit sign 32bit integer,string
you give array nonnegative integer num integer k in operation choose element num increment 1return maximum product num k operation since answer large return modulo 109 7 note maximize product take modulo Example 1input num 04 k 5output 20explanation increment number 5 timesNow num 5 4 product 5 4 20it show 20 maximum product possible return 20note way increment num maximum productExample 2input num 6332 k 2output 216explanation increment second number 1 time increment fourth number 1 timenow num 6 4 3 3 product 6 4 3 3 216it show 216 maximum product possible return 216note way increment num maximum product Constraints1 numslength k 1050 numsi 106,array
Alice caretaker n garden want plant flower maximize total beauty gardensyou give 0indexed integer array flower size n flowersi number flower plant ith garden Flowers plant remove you give integer newflowers maximum number flower Alice additionally plant you give integer target partialA garden consider complete target flower the total beauty garden determine sum followingthe number complete garden multiply fullThe minimum number flower incomplete garden multiply partial if incomplete garden value 0return maximum total beauty Alice obtain plant newflowers flower Example 1input flower 1311 newFlowers 7 target 6 12 partial 1output 14explanation Alice plant 2 flower 0th garden 3 flower 1st garden 1 flower 2nd garden 1 flower 3rd gardenthe garden 3622 she plant total 2 3 1 1 7 flowersthere 1 garden completethe minimum number flower incomplete garden 2Thus total beauty 1 12 2 1 12 2 14no way planting flower obtain total beauty high 14example 2input flower 2453 newflowers 10 target 5 2 partial 6output 30explanation Alice plant 3 flower 0th garden 0 flower 1st garden 0 flower 2nd garden 2 flower 3rd gardenthe garden 5455 she plant total 3 0 0 2 5 flowersthere 3 garden completethe minimum number flower incomplete garden 4thus total beauty 3 2 4 6 6 24 30no way planting flower obtain total beauty high 30note Alice garden complete case obtain low total beauty Constraints1 flowerslength 1051 flowersi target 1051 newflowers 10101 partial 105,array
you give root binary tree consist exactly 3 node root leave child right childreturn true value root equal sum value child false Example 1input root 1046output trueexplanation the value root leave child right child 10 4 6 respectively10 equal 4 6 return trueExample 2input root 531output falseexplanation the value root leave child right child 5 3 1 respectively5 equal 3 1 return false ConstraintsThe tree consist root leave child right child100 Nodeval 100,tree
give integer array num size n return number value close 0 num if multiple answer return number large value Example 1input num 42148output 1explanationthe distance 4 0 4 4the distance 2 0 2 2the distance 1 0 1 1the distance 4 0 4 4the distance 8 0 8 8thus close number 0 array 1example 2input num 211output 1explanation 1 1 close number 0 1 large return Constraints1 n 1000105 numsi 105,array
there ATM machine store banknote 5 denomination 20 50 100 200 500 dollar initially ATM the user use machine deposit withdraw moneywhen withdraw machine prioritize banknote large valuesfor example want withdraw 300 2 50 banknote 1 100 banknote 1 200 banknote machine use 100 200 banknoteshowever try withdraw 600 3 200 banknote 1 500 banknote withdraw request reject machine try use 500 banknote unable use banknote complete remain 100 note machine allow use 200 banknote instead 500 banknoteimplement ATM classATM Initializes ATM objectvoid depositint banknotescount deposit new banknote order 20 50 100 200 500int withdrawint return array length 5 number banknote hand user order 20 50 100 200 500 update number banknote ATM withdraw return 1 possible withdraw banknote case Example 1inputatm deposit withdraw deposit withdraw withdraw 00121 600 01011 600 550Outputnull null 00101 null 1 01001explanationatm atm new atmatmdeposit00121 deposit 1 100 banknote 2 200 banknote 1 500 banknoteatmwithdraw600 return 00101 the machine use 1 100 banknote 1 500 banknote the banknote leave machine 00020atmdeposit01011 deposit 1 50 200 500 banknote the banknote machine 01031atmwithdraw600 return 1 the machine try use 500 banknote unable complete remain 100 withdraw request reject since request reject number banknote machine modifiedatmwithdraw550 return 01001 the machine use 1 50 banknote 1 500 banknote ConstraintsbanknotesCountlength 50 banknotesCounti 1091 109at 5000 call total withdraw depositAt function withdraw deposit,array
you give string s consist digit integer kA round complete length s great k in round followingdivide s consecutive group size k k characters group k character second group Note size group small kReplace group s string represent sum digit for example 346 replace 13 3 4 6 13merge consecutive group form new string if length string great k repeat step 1return s round complete Example 1input s 11111222223 k 3output 135explanation for round divide s group size 3 111 112 222 23 then calculate digit sum group 1 1 1 3 1 1 2 4 2 2 2 6 2 3 5 so s 3 4 6 5 3465 round for second round divide s 346 5 then calculate digit sum group 3 4 6 13 5 5 so s 13 5 135 second round now slength k return 135 answerexample 2input s 00000000 k 3output 000explanation we divide s 000 000 00then calculate digit sum group 0 0 0 0 0 0 0 0 0 0 0 s 0 0 0 000 length equal k return 000 Constraints1 slength 1002 k 100s consist digit,string
you give 0indexed integer array task tasksi represent difficulty level task in round complete 2 3 task difficulty levelreturn minimum round require complete task 1 possible complete task Example 1input task 2233244444output 4explanation to complete task possible plan in round complete 3 task difficulty level 2 in second round complete 2 task difficulty level 3 in round complete 3 task difficulty level 4 in fourth round complete 2 task difficulty level 4 it show task complete few 4 round answer 4example 2input task 233output 1explanation there 1 task difficulty level 2 round complete 2 3 task difficulty level hence complete task answer 1 Constraints1 taskslength 1051 tasksi 109,array
you give 2D integer array grid size m x n cell contain positive integerA cornered path define set adjacent cell turn more specifically path exclusively horizontally vertically turn return previously visit cell after turn path exclusively alternate direction vertically move horizontally vice versa return previously visit cellThe product path define product value pathreturn maximum number trail zero product corner path find gridnotehorizontal movement mean move left right directionvertical movement mean move direction Example 1input grid 231715320812027119462214091106227453output 3explanation the grid leave show valid cornered pathIt product 15 20 6 1 10 18000 3 trail zerosIt show maximum trail zero product corner pathThe grid middle cornered path turnthe grid right cornered path require return previously visit cellexample 2input grid 432761888output 0explanation the grid show figure abovethere corner path grid result product trail zero Constraintsm gridlengthn gridilength1 m n 1051 m n 1051 gridij 1000,array
give 2D integer array num numsi nonempty array distinct positive integer return list integer present array num sort ascending order Example 1input num 3124512343456output 34explanation the integer present nums0 31245 nums1 1234 nums2 3456 3 4 return 34example 2input num 123456output Explanation there exist integer present nums0 nums1 return list Constraints1 numslength 10001 sumnumsilength 10001 numsij 1000all value numsi unique,array
give 2D integer array circles circlesi xi yi ri represent center xi yi radius ri ith circle draw grid return number lattice point present inside circlenotea lattice point point integer coordinatespoint lie circumference circle consider inside Example 1input circle 221output 5explanationthe figure show give circlethe lattice point present inside circle 1 2 2 1 2 2 2 3 3 2 show greenother point 1 1 1 3 show red consider inside circlehence number lattice point present inside circle 5example 2Input circle 222341output 16explanationthe figure show give circlesThere exactly 16 lattice point present inside circle some 0 2 2 0 2 4 3 2 4 4 Constraints1 circleslength 200circlesilength 31 xi yi 1001 ri minxi yi,array
you give 0indexed 2D integer array flower flowersi starti endi mean ith flower bloom starti endi inclusive you give 0indexed integer array person size n personsi time ith person arrive flowersReturn integer array answer size n answeri number flower bloom ith person arrive Example 1input flower 1637912413 person 23711output 1222explanation the figure show time flower bloom people arriveFor person return number flower bloom arrivalexample 2input flower 11033 person 332output 221explanation the figure show time flower bloom people arriveFor person return number flower bloom arrival Constraints1 flowerslength 5 104flowersilength 21 starti endi 1091 personslength 5 1041 personsi 109,array
you give 0indexed integer array num length nthe average difference index absolute difference average 1 element num average n 1 element both average round near integerReturn index minimum average difference if multiple index return small onenotethe absolute difference number absolute value differenceThe average n element sum n element divide integer division nThe average 0 element consider 0 example 1input num 253953output 3explanation the average difference index 0 2 1 5 3 9 5 3 5 2 1 25 5 2 5 3 the average difference index 1 2 5 2 3 9 5 3 4 7 2 20 4 3 5 2 the average difference index 2 2 5 3 3 9 5 3 3 10 3 17 3 3 5 2 the average difference index 3 2 5 3 9 4 5 3 2 19 4 8 2 4 4 0 the average difference index 4 2 5 3 9 5 5 3 1 24 5 3 1 4 3 1 the average difference index 5 2 5 3 9 5 3 6 0 27 6 0 4 0 4the average difference index 3 minimum average difference return 3example 2input num 0output 0explanationthe index 0 return 0the average difference index 0 0 1 0 0 0 0 constraints1 numslength 1050 numsi 105,array
